"","Oligo_Number","K562_Rep_1_Normalized_Edit_Score","K562_Rep_4_Normalized_Edit_Score","K562_Rep_2_Normalized_Edit_Score","K562_Rep_3_Normalized_Edit_Score","HEK293T_Rep_4_Normalized_Edit_Score","HEK293T_Rep_3_Normalized_Edit_Score","HEK293T_Rep_2_Normalized_Edit_Score","HEK293T_Rep_1_Normalized_Edit_Score","iPSC_Rep_4_Normalized_Edit_Score","iPSC_Rep_3_Normalized_Edit_Score","iPSC_Rep_2_Normalized_Edit_Score","iPSC_Rep_1_Normalized_Edit_Score"
"232",82,NA,NA,0.0148792353608868,NA,0.0135085147520437,0.0711346838655626,0.0728845608703479,0.0151543536086684,0.086620675257417,0.0399318855880663,0.0315726217352622,0.0498280016967821
"233",118,1.02823317257689,1.82547718017696,0.405684517182117,0.172217010986777,0.408514649308989,0.883895744847723,0.459017095538331,0.436463721380444,0.465692315635718,0.674717486266201,0.145492753643306,1.14808539439589
"234",253,15.1362736588456,11.0362777361854,8.73086899440639,6.88435722135925,7.09856229410613,1.64189262946134,8.65814650585827,6.77649489046781,5.35376674360263,6.05240716986731,3.54654598245807,7.06930110479863
"235",268,3.43140689439982,4.03397306876178,1.24491521947528,2.44562900539039,0.0317877138834263,0.948551175067677,2.56882558582903,2.69594424461041,2.76306168225207,1.55566209907522,3.19470525381689,3.72865571341674
"236",188,0.00880501642068692,0.0194714574864332,0.00694795486213486,1.18168577259134,1.81667175502448,1.3595161370299,0.0748746141142924,1.79599618311675,0.303360619960802,1.20269611356552,0.453348456442162,1.34718863096184
"237",211,2.36760025783546,7.66301233590988,3.46449589457726,4.85426152302032,4.46943140522605,5.11118356637573,3.41514049083606,4.33487319112753,8.76136241395006,8.2412138960443,7.87161841528653,9.87368660426657
"238",98,0.0341257519099725,NA,0.0269283068399325,0.0463785280874377,0.0220028300671894,0.0165521460216197,0.0422098640723374,0.0197468736334131,0.0548678626894303,0.0650415318770515,0.0685678175153959,0.0324641775664065
"239",290,0.0202797575524931,NA,3.5205641123982,3.42791926313194,0.806323927802533,1.63939493151415,1.12093529022779,2.96794826104261,0.454156096297707,0.601252391808824,1.57896521526875,0.120577132616127
"240",145,NA,NA,0.0061155356108004,NA,NA,0.100241716180758,0.167755765222343,NA,0.115706781080476,0.131299687059011,0.0681277170024076,0.0675835960398878
"241",91,NA,1.88175924715924,0.00520514552753697,0.862862367758335,0.024809566019974,NA,0.00509938497294092,0.0827016696982401,0.295446223704311,0.174615219325401,0.571575050300184,0.271925747838789
